,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
62,43.60718116760254,2.505328063031423,0.47636780738830564,0.05973780416305359,0.0001,log_loss,,200,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': None, 'n_estimators': 200}",0.9220665132817403,0.9255804225057519,0.9239489646517465,0.9266262288224221,0.922816265060241,0.9242076788643804,0.0016924162889147868,47
63,10.991802644729614,0.8247655631927034,0.1316662311553955,0.017269798094869015,0.0001,log_loss,50,50,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 50, 'n_estimators': 50}",0.9210625392177368,0.9241162936624138,0.9235306421250784,0.9257477515164192,0.9227744310575636,0.9234463315158423,0.0015418435408345265,60
64,21.455487298965455,1.635092140920687,0.23998374938964845,0.014846513420912755,0.0001,log_loss,50,100,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 50, 'n_estimators': 100}",0.9219828487764066,0.924911106463083,0.9239071323990797,0.9263752353064213,0.9223560910307899,0.9239064827951561,0.0016253055441440914,55
65,43.134038066864015,3.4010424460003144,0.48101186752319336,0.026874063698990182,0.0001,log_loss,50,200,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 50, 'n_estimators': 200}",0.9223593390504079,0.9248274419577495,0.9237398033884124,0.9263752353064213,0.9230254350736279,0.9240654509553238,0.0014152195052685873,50
66,11.197748756408691,0.6626643148829433,0.1397021770477295,0.013708516010769561,0.0001,log_loss,100,50,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 100, 'n_estimators': 50}",0.9214808617444049,0.9253294289897511,0.923614306630412,0.926877222338423,0.9229417670682731,0.9240487173542528,0.0018787547356918007,51
67,22.847522735595703,1.8137574111335568,0.2597033977508545,0.012815927945529137,0.0001,log_loss,100,100,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 100, 'n_estimators': 100}",0.9226939970717423,0.9249947709684166,0.9231541518510772,0.9255804225057519,0.9225234270414994,0.9237893538876975,0.0012543377610978706,58
68,46.62522554397583,3.8102651540428947,0.5105226039886475,0.038292637942128234,0.0001,log_loss,100,200,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 100, 'n_estimators': 200}",0.9224430035557415,0.9252875967370843,0.9239907969044133,0.9265007320644216,0.9232346050870147,0.9242913468697351,0.0014489515671740117,41
69,11.719172859191895,0.752241954501106,0.14941668510437012,0.011219155825148435,0.0001,log_loss,200,50,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 200, 'n_estimators': 50}",0.9220665132817403,0.924492783936415,0.9237398033884124,0.9256640870110856,0.9231091030789826,0.9238144581393272,0.0012198084413865512,57
70,22.940295457839966,1.868176959905967,0.26630229949951173,0.030650701436284702,0.0001,log_loss,200,100,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 200, 'n_estimators': 100}",0.9226939970717423,0.9249529387157498,0.9240326291570801,0.9265425643170885,0.9233601070950469,0.9243164472713415,0.00134076115435434,39
71,45.250787544250485,2.535006016312939,0.5080342769622803,0.046629621405933894,0.0001,log_loss,200,200,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': 200, 'n_estimators': 200}",0.9230704873457436,0.9259150805270864,0.9236979711357457,0.9258732482744195,0.9229417670682731,0.9242997108702535,0.0013268407320516564,40
72,11.797304058074952,0.7014303300456439,0.05832037925720215,0.004206067409599691,0.001,gini,,50,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': None, 'n_estimators': 50}",0.8887262079062958,0.8982221292616608,0.8910269818029701,0.8931185944363104,0.8965026773761714,0.8935193181566816,0.003474567322533387,99
73,22.281494617462158,1.69264468977797,0.10887727737426758,0.013491095970459515,0.001,gini,,100,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': None, 'n_estimators': 100}",0.8953775360803179,0.8938715749843129,0.8920727881196402,0.8970089939343233,0.8910224230254351,0.8938706632288058,0.0021663154619478093,97
